[nm]	norm A
722	0.80335355
722.5	0.800142704
723	0.796931859
723.5	0.793721013
724	0.790438816
724.5	0.787156618
725	0.783731716
725.5	0.780449518
726	0.777095969
726.5	0.773813771
727	0.770460221
727.5	0.767106671
728	0.763753122
728.5	0.760256868
729	0.756903318
729.5	0.753478416
730	0.749982162
730.5	0.746414556
731	0.742918302
731.5	0.739422048
732	0.735854442
732.5	0.732215483
733	0.728719229
733.5	0.725151623
734	0.721584017
734.5	0.717945059
735	0.714306101
735.5	0.710524438
736	0.70688548
736.5	0.703175169
737	0.699464859
737.5	0.695611844
738	0.691830182
738.5	0.688119872
739	0.684338209
739.5	0.680556547
740	0.676846236
740.5	0.672993222
741	0.669282911
741.5	0.665572601
742	0.66186229
742.5	0.658080628
743	0.654298965
743.5	0.650517303
744	0.64673564
744.5	0.642882626
745	0.639100963
745.5	0.635247949
746	0.631394934
746.5	0.627613271
747	0.623831609
747.5	0.619907242
748	0.61612558
748.5	0.612272565
749	0.60841955
749.5	0.604566536
750	0.600570817
750.5	0.596717802
751	0.592793436
751.5	0.588869069
752	0.584944702
752.5	0.580948983
753	0.577024616
753.5	0.57310025
754	0.569247235
754.5	0.565251516
755	0.561469854
755.5	0.557616839
756	0.553763824
756.5	0.54991081
757	0.546129147
757.5	0.542133428
758	0.538280414
758.5	0.534498751
759	0.530574385
759.5	0.52672137
760	0.522868355
760.5	0.519086693
761	0.51530503
761.5	0.511452016
762	0.507670353
762.5	0.503888691
763	0.500035676
763.5	0.496182661
764	0.492329647
764.5	0.488476632
765	0.484623618
765.5	0.480841955
766	0.47698894
766.5	0.473207278
767	0.469425615
767.5	0.465643953
768	0.46186229
768.5	0.45815198
769	0.45444167
769.5	0.450731359
770	0.447163753
770.5	0.443382091
771	0.439743132
771.5	0.436104174
772	0.432465216
772.5	0.428826258
773	0.425187299
773.5	0.421619693
774	0.418052087
774.5	0.414413129
775	0.410916875
775.5	0.407420621
776	0.403781663
776.5	0.400285408
777	0.396789154
777.5	0.3932929
778	0.389796646
778.5	0.386300392
779	0.382804138
779.5	0.379307884
780	0.375882983
780.5	0.372386729
781	0.368961827
781.5	0.365608277
782	0.362254727
782.5	0.358829825
783	0.355547628
783.5	0.352336782
784	0.349054584
784.5	0.345772387
785	0.342490189
785.5	0.339279344
786	0.336068498
786.5	0.332857653
787	0.329646807
787.5	0.326507314
788	0.323439172
788.5	0.320299679
789	0.31730289
789.5	0.314234748
790	0.311166607
790.5	0.308098466
791	0.305030325
791.5	0.302033535
792	0.299036746
792.5	0.296039957
793	0.293043168
793.5	0.290117731
794	0.287192294
794.5	0.284266857
795	0.28134142
795.5	0.278487335
796	0.27563325
796.5	0.272850517
797	0.270067785
797.5	0.267356404
798	0.264645023
798.5	0.261933643
799	0.259293614
799.5	0.256582233
800	0.254013557
800.5	0.251373528
801	0.2487335
801.5	0.246236176
802	0.243667499
802.5	0.241170175
803	0.238672851
803.5	0.236175526
804	0.233749554
804.5	0.231323582
805	0.22889761
805.5	0.226471638
806	0.224117017
806.5	0.221762397
807	0.219407777
807.5	0.217124509
808	0.214698537
808.5	0.212486621
809	0.210203354
809.5	0.207991438
810	0.205779522
810.5	0.203638958
811	0.201498395
811.5	0.199429183
812	0.197288619
812.5	0.195219408
813	0.193221548
813.5	0.191152337
814	0.189154477
814.5	0.187156618
815	0.185158758
815.5	0.183232251
816	0.181377096
816.5	0.179450589
817	0.177595433
817.5	0.175740278
818	0.173885123
818.5	0.17210132
819	0.170317517
819.5	0.168533714
820	0.166749911
820.5	0.164966108
821	0.163253657
821.5	0.161541206
822	0.159828755
822.5	0.158187656
823	0.156546557
823.5	0.154905458
824	0.153335712
824.5	0.151765965
825	0.15026757
825.5	0.148769176
826	0.147270781
826.5	0.145843739
827	0.144345344
827.5	0.142918302
828	0.141491259
828.5	0.140064217
829	0.138708527
829.5	0.137352836
830	0.136068498
830.5	0.134712808
831	0.133428469
831.5	0.132144131
832	0.130859793
832.5	0.129646807
833	0.128362469
833.5	0.127149483
834	0.125936497
834.5	0.124652158
835	0.123439172
835.5	0.122226186
836	0.1210132
836.5	0.119800214
837	0.11865858
837.5	0.117516946
838	0.116375312
838.5	0.115233678
839	0.114092044
839.5	0.113021762
840	0.111951481
840.5	0.110881199
841	0.109810917
841.5	0.108740635
842	0.107670353
842.5	0.106671423
843	0.105601142
843.5	0.104602212
844	0.103603282
844.5	0.102675705
845	0.101676775
845.5	0.100749197
846	0.099750268
846.5	0.09882269
847	0.097966465
847.5	0.097038887
848	0.096111309
848.5	0.095255084
849	0.094398858
849.5	0.093471281
850	0.092615055
