[nm]	norm A
790.5	0.089703095
791	0.089071383
791.5	0.088439672
792	0.088439672
792.5	0.08780796
793	0.087176248
793.5	0.086544536
794	0.086544536
794.5	0.085912824
795	0.085912824
795.5	0.085281112
796	0.0846494
796.5	0.084017688
797	0.084017688
797.5	0.083385976
798	0.082754264
798.5	0.082754264
799	0.082122552
799.5	0.08149084
800	0.080859128
800.5	0.080227416
801	0.080227416
801.5	0.079595704
802	0.078963992
802.5	0.078963992
803	0.07833228
803.5	0.077700569
804	0.077068857
804.5	0.077068857
805	0.076437145
805.5	0.075805433
806	0.075805433
806.5	0.075173721
807	0.075173721
807.5	0.074542009
808	0.074542009
808.5	0.073910297
809	0.073910297
809.5	0.073278585
810	0.073278585
810.5	0.072646873
811	0.072646873
811.5	0.072646873
812	0.072015161
812.5	0.072015161
813	0.072015161
813.5	0.072015161
814	0.072015161
814.5	0.071383449
815	0.071383449
815.5	0.071383449
816	0.071383449
816.5	0.071383449
817	0.070751737
817.5	0.070751737
818	0.070751737
818.5	0.070120025
819	0.070120025
819.5	0.070120025
820	0.070120025
820.5	0.070120025
821	0.069488313
821.5	0.069488313
822	0.069488313
822.5	0.069488313
823	0.069488313
823.5	0.068856601
824	0.069488313
824.5	0.069488313
825	0.068856601
825.5	0.068856601
826	0.068856601
826.5	0.068856601
827	0.068856601
827.5	0.068856601
828	0.068856601
828.5	0.068224889
829	0.068224889
829.5	0.068224889
830	0.067593178
830.5	0.067593178
831	0.066961466
831.5	0.066961466
832	0.066329754
832.5	0.066329754
833	0.066329754
833.5	0.065698042
834	0.065698042
834.5	0.065698042
835	0.06506633
835.5	0.06506633
836	0.06506633
836.5	0.06506633
837	0.064434618
837.5	0.064434618
838	0.064434618
838.5	0.064434618
839	0.064434618
839.5	0.064434618
840	0.064434618
840.5	0.064434618
841	0.06506633
841.5	0.06506633
842	0.06506633
842.5	0.065698042
843	0.065698042
843.5	0.065698042
844	0.065698042
844.5	0.06506633
845	0.06506633
845.5	0.06506633
846	0.064434618
846.5	0.064434618
847	0.064434618
847.5	0.06506633
848	0.06506633
848.5	0.065698042
849	0.065698042
849.5	0.065698042
850	0.066329754
