[nm]	norm A
799.5	0.124910317
800	0.123762376
800.5	0.122614435
801	0.121538241
801.5	0.120462046
802	0.119385852
802.5	0.118237911
803	0.117233462
803.5	0.116157268
804	0.11515282
804.5	0.114076625
805	0.11300043
805.5	0.112067729
806	0.11106328
806.5	0.110058832
807	0.109054384
807.5	0.108049935
808	0.107045487
808.5	0.106112785
809	0.105180083
809.5	0.104247381
810	0.103314679
810.5	0.102453724
811	0.101592768
811.5	0.100660066
812	0.09979911
812.5	0.098938155
813	0.098077199
813.5	0.097216243
814	0.096427034
814.5	0.095637825
815	0.094776869
815.5	0.09398766
816	0.09319845
816.5	0.092409241
817	0.091691778
817.5	0.090902569
818	0.090185105
818.5	0.089467642
819	0.088678433
819.5	0.08796097
820	0.087243507
820.5	0.086526044
821	0.085736835
821.5	0.085019372
822	0.084373655
822.5	0.083727938
823	0.083082221
823.5	0.082436505
824	0.081790788
824.5	0.081216817
825	0.080642847
825.5	0.07999713
826	0.07942316
826.5	0.078849189
827	0.078346965
827.5	0.077772995
828	0.077199024
828.5	0.076625054
829	0.07612283
829.5	0.075620606
830	0.075046635
830.5	0.074544411
831	0.074042187
831.5	0.073539963
832	0.072965992
832.5	0.072535514
833	0.071961544
833.5	0.071531066
834	0.070957096
834.5	0.070454872
835	0.069952647
835.5	0.069450423
836	0.068948199
836.5	0.068445975
837	0.067943751
837.5	0.067441527
838	0.066939303
838.5	0.066437078
839	0.066006601
839.5	0.065504377
840	0.065002152
840.5	0.064571675
841	0.06406945
841.5	0.063567226
842	0.063136748
842.5	0.062634524
843	0.062204046
843.5	0.061701822
844	0.061271345
844.5	0.06076912
845	0.060338643
845.5	0.059908165
846	0.059477687
846.5	0.059047209
847	0.058616731
847.5	0.058186253
848	0.057755776
848.5	0.057325298
849	0.056966566
849.5	0.056536088
850	0.056105611
